Occurrence_Date,Occurrence_Time,Accident_Location,Weather,Road_Type_Main,Road_Type_Sub,Accident_Location_Type_Main,Accident_Location_Type_Sub,Cause_Judgment_Main,Cause_Judgment_Sub,Longitude,Latitude
20240620.0,160243.0,屏東縣內埔鄉信義路221之2號前,晴,單路部分,彎曲路及附近,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.579494,22.680023
20240620.0,160243.0,屏東縣內埔鄉信義路221之2號前,晴,單路部分,彎曲路及附近,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.579494,22.680023
20240620.0,191200.0,屏東縣東港鎮大潭路108-1號前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.487906,22.455048
20240620.0,191200.0,屏東縣東港鎮大潭路108-1號前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.487906,22.455048
20240621.0,3231.0,苗栗縣三灣鄉台3線(三灣國中前),陰,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,方向不定(不包括危險駕車),120.95406,24.64917
20240621.0,3231.0,苗栗縣三灣鄉台3線(三灣國中前),陰,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,方向不定(不包括危險駕車),120.95406,24.64917
20240621.0,40700.0,臺中市北區賴旺里中清路一段 / 臺中市北區賴旺里北平路二段,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,120.671926,24.171717
20240621.0,40700.0,臺中市北區賴旺里中清路一段 / 臺中市北區賴旺里北平路二段,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,120.671926,24.171717
20240621.0,44600.0,臺東縣卑南鄉文泰路往初鹿牧場方向400公尺處,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,121.094976,22.854736
20240621.0,44600.0,臺東縣卑南鄉文泰路往初鹿牧場方向400公尺處,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,121.094976,22.854736
20240621.0,64414.0,桃園市大園區中正東路一段687號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,迴轉未依規定,121.228972,25.038921
20240621.0,64414.0,桃園市大園區中正東路一段687號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,迴轉未依規定,121.228972,25.038921
20240621.0,80000.0,嘉義縣六腳鄉蘇厝村台19線與159縣道路口,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,左轉彎未依規定,120.300853,23.55997
20240621.0,80000.0,嘉義縣六腳鄉蘇厝村台19線與159縣道路口,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,左轉彎未依規定,120.300853,23.55997
20240621.0,85700.0,基隆市七堵區實踐路253巷前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,未保持行車安全間隔,121.669112,25.094525
20240621.0,85700.0,基隆市七堵區實踐路253巷前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,未保持行車安全間隔,121.669112,25.094525
20240621.0,85700.0,基隆市七堵區實踐路253巷前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,未保持行車安全間隔,121.669112,25.094525
20240621.0,85700.0,基隆市七堵區實踐路253巷前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,未保持行車安全間隔,121.669112,25.094525
20240621.0,94800.0,臺南市東區大同路二段口 / 臺南市東區林森路一段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.212341,22.980873
20240621.0,94800.0,臺南市東區大同路二段口 / 臺南市東區林森路一段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.212341,22.980873
20240621.0,102200.0,臺北市松山區敦化南路1段2-1號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.548673,25.047754
20240621.0,102200.0,臺北市松山區敦化南路1段2-1號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.548673,25.047754
20240621.0,102200.0,臺北市松山區敦化南路1段2-1號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.548673,25.047754
20240621.0,102200.0,臺北市松山區敦化南路1段2-1號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.548673,25.047754
20240621.0,102200.0,臺北市松山區敦化南路1段2-1號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.548673,25.047754
20240621.0,102200.0,臺北市松山區敦化南路1段2-1號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.548673,25.047754
20240621.0,102200.0,臺北市松山區敦化南路1段2-1號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.548673,25.047754
20240621.0,194900.0,彰化縣田中鎮三光里民光路146號附近,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.566174,23.873021
20240621.0,194900.0,彰化縣田中鎮三光里民光路146號附近,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.566174,23.873021
20240622.0,94500.0,高雄市小港區村小港二街 / 高雄市小港區平和南路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,其他未依規定讓車,120.336757,22.563081
20240622.0,94500.0,高雄市小港區村小港二街 / 高雄市小港區平和南路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,其他未依規定讓車,120.336757,22.563081
20240622.0,143600.0,臺南市新市區紫楝路路燈14-1-10號,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.268584,23.098356
20240622.0,143600.0,臺南市新市區紫楝路路燈14-1-10號,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.268584,23.098356
20240622.0,153000.0,新北市林口區台15線道前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.343132,25.101927
20240622.0,153000.0,新北市林口區台15線道前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.343132,25.101927
20240622.0,153000.0,新北市林口區台15線道前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.343132,25.101927
20240622.0,153000.0,新北市林口區台15線道前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,121.343132,25.101927
20240622.0,181500.0,屏東縣枋山鄉台1線 444公里200.0公尺處附近向機車優先道,晴,單路部分,直路,路段,機車優先道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.624815,22.326134
20240622.0,181500.0,屏東縣枋山鄉台1線 444公里200.0公尺處附近向機車優先道,晴,單路部分,直路,路段,機車優先道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.624815,22.326134
20240623.0,2050.0,彰化縣鹿港鎮頭崙里頂草路2段口 / 彰化縣鹿港鎮頭崙里頂草路2段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.476181,24.092116
20240623.0,2050.0,彰化縣鹿港鎮頭崙里頂草路2段口 / 彰化縣鹿港鎮頭崙里頂草路2段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,120.476181,24.092116
20240623.0,83400.0,高雄市旗山區村延平一路194-5號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,未保持行車安全距離,120.5033,22.88484
20240623.0,83400.0,高雄市旗山區村延平一路194-5號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,未保持行車安全距離,120.5033,22.88484
20240623.0,101000.0,彰化縣埔心鄉芎蕉村員鹿路5段367號前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.513707,23.951438
20240623.0,101000.0,彰化縣埔心鄉芎蕉村員鹿路5段367號前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.513707,23.951438
20240623.0,101000.0,彰化縣埔心鄉芎蕉村員鹿路5段367號前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,其他不當駕車行為,120.513707,23.951438
20240623.0,110601.0,屏東縣鹽埔鄉新圍村德二街路段,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.566157,22.726004
20240623.0,110601.0,屏東縣鹽埔鄉新圍村德二街路段,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,恍神、緊張、心不在焉分心駕駛,120.566157,22.726004
20240624.0,81300.0,雲林縣褒忠鄉褒忠鄉中民村三民路85號旁,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,左轉彎未依規定,120.312866,23.694824
20240624.0,81300.0,雲林縣褒忠鄉褒忠鄉中民村三民路85號旁,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,左轉彎未依規定,120.312866,23.694824
20240624.0,100400.0,臺北市萬華區康定路 / 臺北市萬華區內江街,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,121.502232,25.041574
20240624.0,100400.0,臺北市萬華區康定路 / 臺北市萬華區內江街,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,車輛未依規定暫停讓行人先行,121.502232,25.041574
20240625.0,14000.0,嘉義市東區荖藤里文化路前0.0公尺,晴,交岔路,四岔路,交叉路口,交叉路口內,其他,其他不當駕車行為,120.435493,23.508734
20240625.0,14000.0,嘉義市東區荖藤里文化路前0.0公尺,晴,交岔路,四岔路,交叉路口,交叉路口內,其他,其他不當駕車行為,120.435493,23.508734
20240625.0,53100.0,臺中市北屯區水景里太原路三段 / 臺中市北屯區水景里旱溪東路二段,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.705646,24.164669
20240625.0,53100.0,臺中市北屯區水景里太原路三段 / 臺中市北屯區水景里旱溪東路二段,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.705646,24.164669
20240625.0,53100.0,臺中市北屯區水景里太原路三段 / 臺中市北屯區水景里旱溪東路二段,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.705646,24.164669
20240625.0,53100.0,臺中市北屯區水景里太原路三段 / 臺中市北屯區水景里旱溪東路二段,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.705646,24.164669
20240625.0,72300.0,屏東縣竹田鄉連成路口 / 屏東縣竹田鄉洲中路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.523797,22.568213
20240625.0,72300.0,屏東縣竹田鄉連成路口 / 屏東縣竹田鄉洲中路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.523797,22.568213
20240625.0,72300.0,屏東縣竹田鄉連成路口 / 屏東縣竹田鄉洲中路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.523797,22.568213
20240625.0,80000.0,桃園市中壢區崁頂路790號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.265732,24.946333
20240625.0,80000.0,桃園市中壢區崁頂路790號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,變換車道不當,121.265732,24.946333
20240625.0,81951.0,桃園市復興區丸山26號附近產業道路,晴,單路部分,彎曲路及附近,其他,其他,其他,車輛或機械操作不當(慎),121.340953,24.8328
20240625.0,81951.0,桃園市復興區丸山26號附近產業道路,晴,單路部分,彎曲路及附近,其他,其他,其他,車輛或機械操作不當(慎),121.340953,24.8328
20240625.0,90600.0,屏東縣內埔鄉樹新路311巷與北寧路二段一巷口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,120.564647,22.626388
20240625.0,90600.0,屏東縣內埔鄉樹新路311巷與北寧路二段一巷口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,120.564647,22.626388
20240625.0,102445.0,桃園市龜山區大同路東側 / 桃園市龜山區大棟山路附近,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,恍神、緊張、心不在焉分心駕駛,121.368821,24.989483
20240625.0,102445.0,桃園市龜山區大同路東側 / 桃園市龜山區大棟山路附近,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,恍神、緊張、心不在焉分心駕駛,121.368821,24.989483
20240625.0,114500.0,高雄市前鎮區興仁路 / 高雄市前鎮區興平路,晴,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.310755,22.585055
20240625.0,114500.0,高雄市前鎮區興仁路 / 高雄市前鎮區興平路,晴,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.310755,22.585055
20240625.0,132500.0,桃園市桃園區文中三路附近 / 桃園市桃園區正光二街附近,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,酒醉(後)駕駛,121.288725,24.999959
20240625.0,132500.0,桃園市桃園區文中三路附近 / 桃園市桃園區正光二街附近,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,酒醉(後)駕駛,121.288725,24.999959
20240625.0,132500.0,桃園市桃園區文中三路附近 / 桃園市桃園區正光二街附近,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,酒醉(後)駕駛,121.288725,24.999959
20240625.0,132500.0,桃園市桃園區文中三路附近 / 桃園市桃園區正光二街附近,晴,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,酒醉(後)駕駛,121.288725,24.999959
20240625.0,193400.0,臺中市北區錦祥里梅亭東街27號前0.0公尺,陰,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,迴轉未依規定,120.693436,24.159511
20240625.0,193400.0,臺中市北區錦祥里梅亭東街27號前0.0公尺,陰,交岔路,三岔路,交叉路口,交叉路口內,駕駛者,迴轉未依規定,120.693436,24.159511
20240625.0,221900.0,桃園市中壢區南園二路39號前0.0公尺附近,陰,單路部分,直路,路段,一般車道(未劃分快慢車道),非駕駛者,未依規定行走地下道、天橋穿越道路,121.234957,24.971676
20240625.0,221900.0,桃園市中壢區南園二路39號前0.0公尺附近,陰,單路部分,直路,路段,一般車道(未劃分快慢車道),非駕駛者,未依規定行走地下道、天橋穿越道路,121.234957,24.971676
20240626.0,62400.0,雲林縣口湖鄉雲147鄉道（電線桿：湖口21號）前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),無(車輛駕駛者因素),尚未發現肇事因素,120.173157,23.542846
20240626.0,62400.0,雲林縣口湖鄉雲147鄉道（電線桿：湖口21號）前,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),無(車輛駕駛者因素),尚未發現肇事因素,120.173157,23.542846
20240626.0,82900.0,桃園市龜山區忠義路一段口 / 桃園市龜山區光華路一段口,晴,交岔路,三岔路,交叉路口,交叉口附近,駕駛者,恍神、緊張、心不在焉分心駕駛,121.34704,25.011732
20240626.0,82900.0,桃園市龜山區忠義路一段口 / 桃園市龜山區光華路一段口,晴,交岔路,三岔路,交叉路口,交叉口附近,駕駛者,恍神、緊張、心不在焉分心駕駛,121.34704,25.011732
20240626.0,82900.0,桃園市龜山區忠義路一段口 / 桃園市龜山區光華路一段口,晴,交岔路,三岔路,交叉路口,交叉口附近,駕駛者,恍神、緊張、心不在焉分心駕駛,121.34704,25.011732
20240626.0,105000.0,臺南市關廟區南雄路二段許縣溪橋,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.324825,22.972298
20240626.0,105000.0,臺南市關廟區南雄路二段許縣溪橋,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.324825,22.972298
20240626.0,105000.0,臺南市關廟區南雄路二段許縣溪橋,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.324825,22.972298
20240626.0,105000.0,臺南市關廟區南雄路二段許縣溪橋,晴,單路部分,直路,路段,路肩、路緣,駕駛者,恍神、緊張、心不在焉分心駕駛,120.324825,22.972298
20240626.0,115000.0,臺南市安南區海佃路3段南側 / 臺南市安南區仁安路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.179819,23.05181
20240626.0,115000.0,臺南市安南區海佃路3段南側 / 臺南市安南區仁安路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,有號誌路口，轉彎車未讓直行車先行,120.179819,23.05181
20240626.0,121500.0,新北市瑞芳區臺2線道路前0.0公尺,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,超速駕駛,121.873988,25.124227
20240626.0,121500.0,新北市瑞芳區臺2線道路前0.0公尺,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,超速駕駛,121.873988,25.124227
20240626.0,170647.0,臺南市山上區豐德里178甲線4.7K處,雨,單路部分,直路,路段,路肩、路緣,駕駛者,超速駕駛,120.36285,23.089055
20240626.0,170647.0,臺南市山上區豐德里178甲線4.7K處,雨,單路部分,直路,路段,路肩、路緣,駕駛者,超速駕駛,120.36285,23.089055
20240627.0,71921.0,臺南市東區裕敬路口 / 臺南市東區裕孝路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.243461,22.979833
20240627.0,71921.0,臺南市東區裕敬路口 / 臺南市東區裕孝路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.243461,22.979833
20240627.0,71921.0,臺南市東區裕敬路口 / 臺南市東區裕孝路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,闖紅燈直行,120.243461,22.979833
20240627.0,75254.0,宜蘭縣員山鄉金泰路口 / 宜蘭縣員山鄉金泰路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.725557,24.741744
20240627.0,75254.0,宜蘭縣員山鄉金泰路口 / 宜蘭縣員山鄉金泰路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，支線道未讓幹線道先行,121.725557,24.741744
20240627.0,104700.0,新竹市東區光復路一段與介壽路口,晴,交岔路,四岔路,其他,行人穿越道,非駕駛者,未依號誌或手勢指揮(示)穿越道路,121.021218,24.781912
20240627.0,104700.0,新竹市東區光復路一段與介壽路口,晴,交岔路,四岔路,其他,行人穿越道,非駕駛者,未依號誌或手勢指揮(示)穿越道路,121.021218,24.781912
20240628.0,70500.0,苗栗縣頭份市中正二路351號,晴,單路部分,直路,路段,路肩、路緣,其他,其他不當駕車行為,120.951753,24.679959
20240628.0,70500.0,苗栗縣頭份市中正二路351號,晴,單路部分,直路,路段,路肩、路緣,其他,其他不當駕車行為,120.951753,24.679959
20240628.0,124300.0,宜蘭縣頭城鎮三和路603號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,患病或服用藥物(疲勞)駕駛,121.802333,24.830743
20240628.0,124300.0,宜蘭縣頭城鎮三和路603號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,患病或服用藥物(疲勞)駕駛,121.802333,24.830743
20240628.0,124300.0,宜蘭縣頭城鎮三和路603號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),駕駛者,患病或服用藥物(疲勞)駕駛,121.802333,24.830743
20240628.0,125600.0,高雄市苓雅區三多二路331號前0.0公尺,晴,單路部分,直路,路段,慢車道,其他,其他不當駕車行為,120.3192,22.61863
20240628.0,125600.0,高雄市苓雅區三多二路331號前0.0公尺,晴,單路部分,直路,路段,慢車道,其他,其他不當駕車行為,120.3192,22.61863
20240628.0,203900.0,新北市新莊區環漢路3段 / 新北市新莊區環漢路3段,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,未依規定減速,120.4116,24.027274
20240628.0,203900.0,新北市新莊區環漢路3段 / 新北市新莊區環漢路3段,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),駕駛者,未依規定減速,120.4116,24.027274
20240629.0,74623.0,屏東縣萬巒鄉屏108縣道與沿山公路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.620562,22.549477
20240629.0,74623.0,屏東縣萬巒鄉屏108縣道與沿山公路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反閃光號誌,120.620562,22.549477
20240629.0,105100.0,臺南市東區崇德路1號,晴,單路部分,直路,路段,快車道,駕駛者,違反二段式左(右)轉標誌(線),120.218021,22.982888
20240629.0,105100.0,臺南市東區崇德路1號,晴,單路部分,直路,路段,快車道,駕駛者,違反二段式左(右)轉標誌(線),120.218021,22.982888
20240629.0,135800.0,新北市新店區安和路2段97號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,車輛或機械操作不當(慎),121.518503,24.969513
20240629.0,135800.0,新北市新店區安和路2段97號前0.0公尺,晴,單路部分,直路,路段,一般車道(未劃分快慢車道),其他,車輛或機械操作不當(慎),121.518503,24.969513
20240629.0,143525.0,宜蘭縣大同鄉台7甲線 21公里600.0公尺處,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),無(車輛駕駛者因素),尚未發現肇事因素,121.422512,24.482085
20240629.0,143525.0,宜蘭縣大同鄉台7甲線 21公里600.0公尺處,晴,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),無(車輛駕駛者因素),尚未發現肇事因素,121.422512,24.482085
20240629.0,223600.0,新竹縣湖口鄉大愛街與新興路838巷口,晴,單路部分,彎曲路及附近,路段,路肩、路緣,其他,其他不當駕車行為,121.014559,24.87739
20240629.0,223600.0,新竹縣湖口鄉大愛街與新興路838巷口,晴,單路部分,彎曲路及附近,路段,路肩、路緣,其他,其他不當駕車行為,121.014559,24.87739
20240630.0,4300.0,新北市汐止區忠孝東路 / 新北市汐止區秀峰路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反禁止左轉、右轉標誌,121.665845,25.070616
20240630.0,4300.0,新北市汐止區忠孝東路 / 新北市汐止區秀峰路,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,違反禁止左轉、右轉標誌,121.665845,25.070616
20240630.0,92100.0,高雄市鳳山區村中山東路5號前0.0公尺,晴,交岔路,四岔路,路段,快車道,駕駛者,無號誌路口，支線道未讓幹線道先行,120.3631,22.62045
20240630.0,92100.0,高雄市鳳山區村中山東路5號前0.0公尺,晴,交岔路,四岔路,路段,快車道,駕駛者,無號誌路口，支線道未讓幹線道先行,120.3631,22.62045
20240630.0,161620.0,桃園市蘆竹區海山路二段口 / 桃園市蘆竹區海港路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,121.255227,25.099789
20240630.0,161620.0,桃園市蘆竹區海山路二段口 / 桃園市蘆竹區海港路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,121.255227,25.099789
20240630.0,161620.0,桃園市蘆竹區海山路二段口 / 桃園市蘆竹區海港路二段口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，左方車未讓右方車先行,121.255227,25.099789
20240630.0,230050.0,苗栗縣三義鄉西湖村伯公坑路133號前0.0公尺,晴,單路部分,直路,路段,路肩、路緣,其他,其他不當駕車行為,120.748885,24.376508
20240630.0,230050.0,苗栗縣三義鄉西湖村伯公坑路133號前0.0公尺,晴,單路部分,直路,路段,路肩、路緣,其他,其他不當駕車行為,120.748885,24.376508
20240701.0,200.0,臺南市仁德區成功里二仁路二段南下機車迴轉道,晴,單路部分,彎曲路及附近,路段,慢車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.219981,22.929757
20240701.0,200.0,臺南市仁德區成功里二仁路二段南下機車迴轉道,晴,單路部分,彎曲路及附近,路段,慢車道,駕駛者,恍神、緊張、心不在焉分心駕駛,120.219981,22.929757
20240701.0,55700.0,彰化縣鹿港鎮東石里吉安路口 / 彰化縣鹿港鎮東石里工業東一路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,其他未依規定讓車,120.405476,24.064756
20240701.0,55700.0,彰化縣鹿港鎮東石里吉安路口 / 彰化縣鹿港鎮東石里工業東一路口,晴,交岔路,四岔路,交叉路口,交叉路口內,駕駛者,其他未依規定讓車,120.405476,24.064756
20240701.0,121600.0,彰化縣福興鄉外埔村南環路一段與外埔巷口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,恍神、緊張、心不在焉分心駕駛,120.462512,24.033623
20240701.0,121600.0,彰化縣福興鄉外埔村南環路一段與外埔巷口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,恍神、緊張、心不在焉分心駕駛,120.462512,24.033623
20240701.0,122700.0,南投縣埔里鎮中山路一段口 / 南投縣埔里鎮大湳路口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全間隔,120.982609,23.975672
20240701.0,122700.0,南投縣埔里鎮中山路一段口 / 南投縣埔里鎮大湳路口,晴,交岔路,四岔路,交叉路口,交叉口附近,駕駛者,未保持行車安全間隔,120.982609,23.975672
20240701.0,172700.0,桃園市蘆竹區新興街233-1號前0.0公尺,晴,單路部分,直路,路段,路肩、路緣,駕駛者,打瞌睡或疲勞駕駛(包括連續駕車8小時),121.26845,25.008942
20240701.0,172700.0,桃園市蘆竹區新興街233-1號前0.0公尺,晴,單路部分,直路,路段,路肩、路緣,駕駛者,打瞌睡或疲勞駕駛(包括連續駕車8小時),121.26845,25.008942
20240701.0,172700.0,桃園市蘆竹區新興街233-1號前0.0公尺,晴,單路部分,直路,路段,路肩、路緣,駕駛者,打瞌睡或疲勞駕駛(包括連續駕車8小時),121.26845,25.008942
20240701.0,205100.0,臺南市安定區南134線(401633燈桿),晴,交岔路,四岔路,路段,一般車道(未劃分快慢車道),駕駛者,右轉彎未依規定,120.241048,23.089412
20240701.0,205100.0,臺南市安定區南134線(401633燈桿),晴,交岔路,四岔路,路段,一般車道(未劃分快慢車道),駕駛者,右轉彎未依規定,120.241048,23.089412
20240702.0,15359.0,花蓮縣萬榮鄉紅葉路11號前10.0公尺,晴,單路部分,直路,路段,路肩、路緣,駕駛者,酒醉(後)駕駛,121.355084,23.49356
20240702.0,15359.0,花蓮縣萬榮鄉紅葉路11號前10.0公尺,晴,單路部分,直路,路段,路肩、路緣,駕駛者,酒醉(後)駕駛,121.355084,23.49356
20240702.0,152000.0,臺南市新營區中營里東山三路85號前0.0公尺附近,晴,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，少線道未讓多線道先行,120.331192,23.313661
20240702.0,152000.0,臺南市新營區中營里東山三路85號前0.0公尺附近,晴,交岔路,多岔路,交叉路口,交叉路口內,駕駛者,無號誌路口，少線道未讓多線道先行,120.331192,23.313661
